transaction_id,user_id,amount,hour,device_risk_score,ip_risk_score,transaction_type,merchant_category,country,is_fraud
2189,57291,178.3,18,0.1743,0.015,purchase,grocery,US,0
2190,66391,13.35,5,0.1167,0.033,transfer,grocery,DE,0
2191,41834,31.59,19,0.0232,0.1796,purchase,grocery,GB,0
2192,27970,11.23,21,0.1532,0.0378,purchase,retail,CN,0
2193,69386,154.76,3,0.7228,0.5222,purchase,grocery,DE,0
2194,84937,80.32,11,0.6093,0.7921,purchase,retail,DE,1
2195,64065,100.58,21,0.3365,0.223,purchase,electronics,FR,0
2196,19441,57.28,9,0.2282,0.0941,refund,travel,DE,0
2197,99663,80.91,21,0.3433,0.6642,withdrawal,crypto,RU,1
2198,27107,48.97,15,0.4499,0.0648,purchase,gaming,US,0
2199,59237,137.49,8,0.0599,0.3227,purchase,electronics,NL,0
2200,79072,119.06,18,0.0417,0.1293,purchase,electronics,RU,0
2201,98277,113.79,18,0.0404,0.2497,purchase,retail,DE,0
2202,58657,62.69,22,0.6438,0.1452,purchase,retail,DE,0
2203,92597,108.49,23,0.1867,0.2687,purchase,grocery,FR,0
2204,48962,81.62,5,0.2028,0.0147,purchase,electronics,DE,0
2205,17172,369.25,15,0.1458,0.5087,withdrawal,grocery,RU,0
2206,23679,36.16,9,0.3884,0.4766,purchase,electronics,GB,0
2207,92493,145.75,7,0.0698,0.1569,transfer,travel,NL,0
2208,18059,111.42,7,0.1655,0.1827,withdrawal,grocery,DE,0
2209,93018,174.95,21,0.2016,0.0151,purchase,grocery,GB,0
2210,49146,22.49,15,0.3227,0.3088,purchase,travel,RU,0
2211,95888,33.99,4,0.3042,0.2099,transfer,grocery,GB,0
2212,98548,57.3,22,0.4957,0.3114,purchase,retail,NL,0
2213,17061,64.3,18,0.0714,0.4673,refund,grocery,NL,0
2214,66009,27.28,9,0.1274,0.0034,purchase,retail,FR,0
2215,12649,210.82,12,0.368,0.1301,purchase,grocery,DE,0
2216,38610,60.87,16,0.1892,0.2509,purchase,gaming,US,0
2217,95313,66.8,15,0.056,0.5569,purchase,retail,DE,0
2218,99920,189.63,12,0.2266,0.5108,purchase,grocery,DE,0
2219,22388,29.03,12,0.1993,0.0035,purchase,electronics,CN,0
2220,99793,39.44,3,0.3646,0.6914,purchase,grocery,GB,0
2221,26439,14.65,12,0.0178,0.4138,purchase,grocery,FR,0
2222,40400,36.73,10,0.3042,0.1879,purchase,grocery,DE,0
2223,56801,55.24,9,0.4385,0.2038,purchase,electronics,US,0
2224,29577,80.29,9,0.1948,0.2216,purchase,electronics,FR,0
2225,15667,60.76,15,0.2799,0.0908,purchase,retail,FR,0
2226,27471,33.6,11,0.0118,0.4339,transfer,crypto,DE,0
2227,15702,288.46,11,0.5489,0.3349,transfer,retail,FR,0
2228,62904,56.0,2,0.3825,0.4335,purchase,travel,CN,1
2229,67634,41.08,2,0.1659,0.6236,purchase,retail,CN,1
2230,38273,81.23,7,0.2391,0.0416,purchase,retail,DE,0
2231,85295,16.19,22,0.0687,0.0873,purchase,travel,DE,0
2232,80178,50.58,8,0.0525,0.381,purchase,electronics,FR,0
2233,40323,77.06,11,0.1063,0.3853,purchase,retail,US,0
2234,41891,9.35,8,0.2759,0.2213,withdrawal,retail,DE,0
2235,45846,76.11,16,0.0985,0.1174,purchase,retail,DE,0
2236,64811,10.25,11,0.161,0.0153,purchase,grocery,US,0
2237,85761,38.48,11,0.2476,0.0563,purchase,grocery,GB,0
2238,32396,15.82,19,0.1795,0.2926,refund,travel,NL,0
2239,39946,143.53,17,0.1294,0.4443,purchase,retail,NL,0
2240,53284,15.9,12,0.5567,0.0254,purchase,retail,DE,0
2241,32759,10.46,12,0.3364,0.3221,purchase,electronics,GB,0
2242,69226,239.22,11,0.6422,0.8279,withdrawal,travel,CN,1
2243,17246,47.62,21,0.4945,0.0356,withdrawal,retail,US,0
2244,99154,29.91,21,0.0249,0.2667,purchase,retail,FR,0
2245,35302,11.84,16,0.0281,0.364,withdrawal,grocery,US,0
2246,37375,66.48,17,0.3092,0.2607,refund,grocery,NL,0
2247,34457,7.82,20,0.1651,0.2638,purchase,gaming,DE,0
2248,77947,17.62,22,0.4955,0.1425,purchase,retail,DE,0
2249,25244,26.08,6,0.1341,0.0764,refund,grocery,DE,0
2250,64489,84.09,23,0.1522,0.0056,purchase,electronics,RU,0
2251,70262,11.6,5,0.0555,0.5863,withdrawal,crypto,RU,1
2252,77948,806.99,16,0.1789,0.2994,purchase,electronics,CN,0
2253,57708,108.57,14,0.1841,0.1512,purchase,travel,DE,0
2254,65137,37.33,11,0.3303,0.3405,purchase,retail,DE,0
2255,51044,5.4,10,0.6831,0.481,refund,grocery,CN,0
2256,19730,59.28,18,0.1232,0.6156,refund,crypto,FR,0
2257,11293,148.41,15,0.1401,0.0811,purchase,travel,GB,0
2258,31409,121.36,8,0.0145,0.4647,purchase,electronics,DE,0
2259,74101,70.43,9,0.9652,0.6856,withdrawal,crypto,FR,1
2260,74142,63.02,14,0.0581,0.2111,withdrawal,grocery,DE,0
2261,63845,15.47,7,0.029,0.1115,purchase,grocery,DE,0
2262,76797,181.6,12,0.2277,0.4515,purchase,retail,GB,0
2263,82109,220.03,13,0.2676,0.0766,purchase,electronics,CN,0
2264,66658,12.75,14,0.0254,0.2198,purchase,grocery,GB,0
2265,52868,16.03,7,0.3356,0.0424,purchase,retail,FR,0
2266,27797,94.74,6,0.2033,0.0995,purchase,travel,DE,0
2267,20525,29.47,9,0.6158,0.2196,refund,crypto,US,0
2268,19679,15.57,14,0.1196,0.0464,withdrawal,grocery,FR,0
2269,19675,155.83,21,0.2152,0.1398,purchase,retail,FR,0
2270,76262,62.92,17,0.1535,0.1461,purchase,travel,DE,0
2271,71267,30.74,16,0.1014,0.115,purchase,grocery,NL,0
2272,67365,16.06,10,0.7862,0.0225,purchase,travel,DE,0
2273,55761,242.33,7,0.2397,0.0259,purchase,crypto,FR,0
2274,60259,41.65,19,0.0165,0.1086,withdrawal,grocery,GB,0
2275,33012,139.45,12,0.107,0.133,purchase,retail,NL,0
2276,11704,90.88,6,0.3652,0.147,purchase,crypto,DE,0
2277,84907,27.31,13,0.0878,0.1761,purchase,travel,DE,0
2278,65740,84.35,15,0.3049,0.0233,purchase,retail,FR,0
2279,95295,145.38,10,0.0332,0.4954,purchase,retail,DE,0
2280,80103,147.4,0,0.0808,0.1736,transfer,travel,DE,0
2281,44676,8.62,14,0.2038,0.5356,purchase,grocery,FR,0
2282,51792,67.85,3,0.3282,0.1224,purchase,electronics,DE,0
2283,44687,38.36,11,0.165,0.0612,transfer,retail,NL,0
2284,14590,17.67,18,0.2339,0.4217,purchase,retail,NL,0
2285,28595,53.12,23,0.0593,0.4523,purchase,retail,CN,0
2286,36089,69.37,10,0.21,0.0893,purchase,gaming,NL,0
2287,89926,131.26,1,0.2058,0.1746,purchase,retail,US,0
2288,25672,21.57,12,0.1306,0.1996,refund,travel,CN,0
2289,14382,27.8,9,0.4055,0.1021,withdrawal,electronics,FR,0
2290,65660,40.01,20,0.0594,0.2396,purchase,retail,DE,0
2291,37209,17.94,16,0.0174,0.2247,purchase,gaming,DE,0
2292,20962,161.94,11,0.2426,0.0103,purchase,electronics,NL,0
2293,44646,64.67,17,0.2545,0.548,purchase,retail,DE,0
2294,13685,195.46,10,0.1368,0.2509,purchase,crypto,DE,0
2295,50092,37.11,12,0.2237,0.0573,purchase,electronics,DE,0
2296,83637,54.85,20,0.3779,0.4645,withdrawal,retail,US,1
2297,60765,26.67,20,0.5046,0.0026,purchase,retail,DE,0
2298,92970,127.47,0,0.7351,0.5007,withdrawal,travel,CN,1
2299,99497,21.51,18,0.4206,0.5906,refund,electronics,RU,1
2300,85954,189.55,8,0.1036,0.3084,purchase,electronics,DE,0
2301,79117,26.01,10,0.032,0.2365,purchase,grocery,CN,0
2302,62529,265.28,19,0.2837,0.2149,withdrawal,gaming,DE,0
2303,17665,78.42,12,0.0894,0.2354,transfer,travel,DE,0
2304,42094,14.85,10,0.216,0.1819,purchase,electronics,CN,0
2305,92058,77.84,2,0.2459,0.1393,purchase,electronics,GB,0
2306,17229,69.81,11,0.2876,0.0742,purchase,electronics,CN,0
2307,79939,125.08,12,0.7074,0.1459,purchase,retail,US,0
2308,45134,90.61,11,0.2161,0.1886,purchase,travel,FR,0
2309,93575,128.38,9,0.0279,0.0115,refund,gaming,DE,0
2310,26519,38.71,10,0.8008,0.4503,purchase,gaming,US,0
2311,48471,20.42,14,0.4851,0.3863,purchase,electronics,DE,0
2312,82728,53.26,1,0.7671,0.0643,purchase,crypto,GB,1
2313,47290,255.57,19,0.2617,0.1946,purchase,retail,DE,0
2314,85028,11.62,15,0.2741,0.0605,purchase,electronics,GB,0
2315,42606,12.65,14,0.06,0.5073,withdrawal,retail,DE,0
2316,52271,68.74,18,0.2931,0.0145,purchase,electronics,DE,0
2317,74044,169.23,8,0.8165,0.6578,transfer,grocery,NL,0
2318,37664,49.95,9,0.1775,0.1777,purchase,gaming,DE,0
2319,82844,99.43,4,0.0855,0.2581,purchase,grocery,DE,0
2320,72930,7.8,10,0.1429,0.2094,purchase,grocery,NL,0
2321,88616,77.69,21,0.6058,0.953,purchase,grocery,FR,1
2322,66473,236.65,2,0.86,0.6742,purchase,retail,DE,1
2323,87509,27.81,23,0.2544,0.0062,purchase,electronics,DE,0
2324,62281,8.65,10,0.0223,0.4205,purchase,retail,CN,0
2325,51438,82.55,19,0.2913,0.474,purchase,grocery,DE,0
2326,93296,11.41,6,0.0433,0.0567,purchase,electronics,DE,0
2327,48980,14.35,11,0.3324,0.2612,purchase,retail,US,0
2328,35180,65.82,10,0.2009,0.2269,purchase,grocery,DE,0
2329,83100,104.85,8,0.1045,0.2092,purchase,electronics,US,0
2330,39789,37.15,10,0.0405,0.3213,purchase,gaming,US,0
2331,12361,69.04,15,0.2874,0.1392,withdrawal,retail,DE,0
2332,14909,67.16,12,0.369,0.0645,withdrawal,grocery,FR,0
2333,75461,35.41,18,0.1047,0.1791,purchase,grocery,DE,0
2334,29776,16.77,20,0.1832,0.3589,purchase,crypto,CN,0
2335,44528,68.73,12,0.1112,0.0717,purchase,grocery,RU,0
2336,52260,71.6,22,0.7367,0.2793,purchase,grocery,DE,0
2337,44629,90.91,5,0.098,0.1029,transfer,gaming,RU,0
2338,83846,55.44,9,0.5577,0.6033,purchase,travel,DE,0
2339,85804,122.36,11,0.4156,0.3218,purchase,electronics,NL,0
2340,27015,117.4,18,0.2968,0.5845,withdrawal,gaming,RU,1
2341,15533,76.46,13,0.1122,0.0441,transfer,travel,DE,0
2342,57074,27.82,14,0.5417,0.5185,withdrawal,retail,FR,1
2343,86323,42.47,13,0.1976,0.0141,purchase,grocery,DE,0
2344,37801,28.21,13,0.1887,0.1733,purchase,retail,DE,0
2345,45865,33.1,20,0.2583,0.1956,transfer,travel,FR,0
2346,80692,53.89,7,0.4742,0.7621,purchase,electronics,DE,1
2347,48791,23.65,9,0.142,0.153,purchase,grocery,DE,0
2348,67423,90.52,18,0.5816,0.0953,purchase,grocery,FR,0
2349,89594,12.74,13,0.21,0.1501,purchase,gaming,CN,0
2350,14938,198.69,3,0.6517,0.467,transfer,gaming,RU,1
2351,14640,27.36,0,0.8228,0.5501,purchase,gaming,RU,1
2352,24648,18.28,12,0.1066,0.0429,purchase,electronics,US,0
2353,57068,79.46,5,0.1516,0.2874,withdrawal,electronics,US,1
2354,78740,32.15,9,0.0594,0.2218,purchase,electronics,FR,0
2355,21209,167.62,9,0.3043,0.0115,purchase,electronics,FR,0
2356,71057,104.18,11,0.2271,0.0699,purchase,grocery,US,0
2357,17433,53.94,17,0.2029,0.1648,refund,grocery,NL,0
2358,20463,1054.8,12,0.7996,0.6724,purchase,grocery,FR,0
2359,93692,133.89,7,0.1978,0.3925,purchase,retail,DE,0
2360,37170,15.68,17,0.1371,0.1965,purchase,travel,CN,0
2361,47394,4.99,15,0.1111,0.1354,transfer,grocery,FR,0
2362,34480,39.99,21,0.3244,0.4821,purchase,retail,DE,0
2363,40677,110.39,13,0.266,0.1253,refund,crypto,US,0
2364,52426,164.44,15,0.0615,0.0732,purchase,grocery,NL,0
2365,28539,20.28,12,0.2648,0.2222,purchase,grocery,US,0
2366,12334,188.52,15,0.1655,0.0714,purchase,travel,DE,0
2367,73038,6.4,11,0.133,0.0544,transfer,grocery,RU,0
2368,57720,31.1,7,0.1444,0.0026,purchase,crypto,US,0
2369,58748,29.83,23,0.0465,0.2114,transfer,retail,NL,0
2370,24974,113.24,16,0.1041,0.2194,transfer,electronics,RU,0
2371,74674,128.2,14,0.19,0.1851,purchase,retail,FR,0
2372,76102,95.69,12,0.1086,0.1578,purchase,retail,FR,0
2373,53385,13.49,16,0.2258,0.0075,withdrawal,retail,NL,0
2374,59323,88.52,7,0.1833,0.2975,purchase,grocery,GB,0
2375,44173,65.54,10,0.1975,0.0801,transfer,gaming,GB,0
2376,80852,10.27,7,0.2655,0.0663,purchase,retail,CN,0
2377,92569,7.34,7,0.0971,0.0374,purchase,grocery,FR,0
2378,66693,102.75,1,0.0779,0.4946,withdrawal,grocery,NL,0
2379,19246,36.49,17,0.1156,0.0784,purchase,retail,FR,0
2380,91845,14.26,8,0.0684,0.4156,purchase,grocery,GB,0
2381,59272,35.63,18,0.3097,0.013,purchase,electronics,GB,0
2382,95935,57.94,20,0.389,0.4058,purchase,travel,CN,0
2383,75497,39.63,8,0.0449,0.6064,purchase,grocery,RU,0
2384,66032,84.89,2,0.6371,0.216,purchase,crypto,FR,1
2385,38521,59.35,2,0.5703,0.5702,transfer,electronics,US,1
2386,66464,11.37,16,0.4701,0.1835,purchase,retail,FR,0
2387,30433,211.18,11,0.3307,0.1377,withdrawal,grocery,DE,0
2388,41984,1108.72,18,0.7248,0.582,transfer,crypto,DE,1
2389,67934,99.84,20,0.1777,0.4344,purchase,retail,NL,0
2390,94051,57.85,3,0.5189,0.5187,purchase,electronics,DE,1
2391,58526,31.97,12,0.0866,0.0611,purchase,retail,NL,0
2392,83325,33.09,10,0.6331,0.7406,purchase,retail,DE,0
2393,49363,57.72,9,0.1943,0.018,purchase,retail,DE,0
2394,32437,131.27,3,0.2175,0.5075,withdrawal,electronics,US,1
2395,18454,41.35,5,0.2421,0.17,transfer,electronics,RU,1
2396,33733,16.28,20,0.0627,0.1717,purchase,crypto,US,0
2397,20211,55.94,8,0.2449,0.1475,refund,grocery,FR,0
2398,76762,42.15,18,0.0547,0.2494,purchase,retail,CN,0
2399,19273,40.05,8,0.1461,0.2722,transfer,travel,DE,0
2400,41597,72.89,14,0.4658,0.1008,purchase,grocery,RU,0
2401,89163,16.44,11,0.18,0.3797,purchase,grocery,NL,0
2402,84031,141.37,10,0.2717,0.1934,transfer,electronics,DE,1
2403,85049,172.24,6,0.0697,0.2394,purchase,grocery,GB,0
2404,92500,307.41,7,0.3137,0.1485,refund,retail,NL,0
2405,55879,243.48,9,0.4286,0.1128,purchase,electronics,FR,0
2406,20390,7.69,17,0.6177,0.6412,purchase,grocery,GB,0
2407,29924,25.6,16,0.1479,0.0386,purchase,crypto,DE,0
2408,56874,62.93,8,0.5805,0.8065,purchase,travel,FR,0
2409,27959,50.15,12,0.3188,0.2789,purchase,grocery,CN,0
2410,89907,6.81,6,0.1325,0.6401,refund,grocery,US,0
2411,48931,385.62,16,0.1084,0.4259,withdrawal,grocery,CN,0
2412,59641,58.07,17,0.281,0.0493,purchase,grocery,GB,0
2413,20235,126.62,20,0.7073,0.6895,transfer,grocery,GB,0
2414,23095,24.36,19,0.3419,0.0274,purchase,crypto,CN,0
2415,81906,6.32,10,0.8212,0.8234,withdrawal,grocery,GB,0
2416,81219,18.22,9,0.4268,0.5295,purchase,retail,DE,0
2417,64321,68.48,20,0.2813,0.0552,purchase,grocery,NL,0
2418,28478,79.54,7,0.1808,0.151,purchase,retail,DE,0
2419,51696,195.83,11,0.8389,0.6281,purchase,grocery,CN,1
2420,54585,4.22,4,0.0779,0.1166,withdrawal,grocery,DE,0
2421,32992,29.05,10,0.0636,0.0668,purchase,gaming,NL,0
2422,97097,48.98,16,0.8629,0.4938,purchase,electronics,NL,1
2423,48930,142.87,17,0.4438,0.6533,purchase,retail,CN,0
2424,90063,42.78,15,0.0235,0.2047,purchase,retail,DE,0
2425,56972,91.09,23,0.2171,0.3032,purchase,retail,GB,0
2426,64857,10.53,10,0.1472,0.0139,purchase,travel,FR,0
2427,97690,81.29,14,0.6591,0.6162,purchase,crypto,DE,1
2428,24124,10.9,9,0.144,0.0621,purchase,electronics,US,0
2429,62572,144.27,10,0.1491,0.29,transfer,travel,NL,0
2430,44752,46.34,17,0.2871,0.207,purchase,travel,NL,0
2431,27422,46.42,8,0.4801,0.1855,purchase,electronics,FR,0
2432,31339,16.44,21,0.6651,0.0457,purchase,electronics,DE,0
2433,26766,46.32,12,0.1546,0.0548,refund,grocery,FR,0
2434,70848,16.05,17,0.1527,0.1049,purchase,grocery,NL,0
2435,66776,116.61,18,0.0701,0.4326,purchase,travel,DE,0
2436,78506,432.1,12,0.1931,0.1523,purchase,grocery,FR,0
2437,82799,64.16,16,0.1332,0.1469,purchase,travel,NL,0
2438,66174,24.79,10,0.1402,0.3565,withdrawal,travel,DE,0
2439,38813,4.94,18,0.2964,0.0449,purchase,retail,DE,0
2440,64735,10.16,18,0.7573,0.7604,purchase,retail,DE,0
2441,65082,159.43,13,0.0573,0.0663,purchase,electronics,US,0
2442,38169,17.73,8,0.3118,0.2869,purchase,retail,US,0
2443,89670,31.02,22,0.1075,0.3323,purchase,grocery,DE,0
2444,50727,74.22,21,0.4919,0.8567,withdrawal,retail,GB,0
2445,53635,36.58,10,0.1353,0.7322,transfer,electronics,FR,1
2446,98418,149.9,14,0.3021,0.1656,purchase,electronics,FR,0
2447,51397,28.87,7,0.5581,0.6701,transfer,gaming,DE,1
2448,91814,35.89,22,0.3327,0.5623,purchase,grocery,FR,0
2449,41921,30.15,12,0.1108,0.2307,purchase,retail,FR,0
2450,74155,45.19,10,0.2225,0.2882,purchase,electronics,FR,0
2451,95586,24.94,12,0.0333,0.1232,purchase,retail,NL,0
2452,88064,26.11,3,0.1759,0.0304,withdrawal,gaming,DE,0
2453,25809,60.35,13,0.322,0.1802,purchase,crypto,DE,0
2454,73722,49.77,15,0.0717,0.1693,withdrawal,travel,FR,0
2455,29057,1816.51,6,0.6634,0.3434,purchase,electronics,DE,0
2456,67508,61.75,9,0.6637,0.6416,purchase,electronics,CN,0
2457,77103,113.12,16,0.1649,0.3805,purchase,grocery,DE,0
2458,78129,17.11,17,0.8832,0.3035,purchase,retail,DE,0
2459,87819,66.45,23,0.2449,0.0025,purchase,retail,FR,0
2460,32234,92.19,9,0.1924,0.0428,refund,retail,DE,0
2461,23414,229.28,3,0.6496,0.2212,purchase,gaming,FR,1
2462,96767,59.51,18,0.1707,0.0249,purchase,grocery,NL,0
2463,68895,76.34,8,0.5686,0.0952,purchase,retail,GB,0
2464,49076,176.81,7,0.38,0.0608,purchase,grocery,GB,0
2465,48362,329.06,16,0.2774,0.4397,purchase,retail,FR,0
2466,13966,143.13,11,0.4315,0.2831,purchase,gaming,US,0
2467,98717,115.66,17,0.6371,0.412,purchase,retail,DE,0
2468,26875,81.42,9,0.1811,0.3999,purchase,travel,FR,0
2469,73145,190.35,8,0.423,0.7581,purchase,retail,CN,0
2470,69593,12.54,13,0.1454,0.0144,purchase,grocery,FR,0
2471,96632,136.28,7,0.2609,0.2024,purchase,grocery,RU,0
2472,69827,18.31,9,0.1479,0.3271,purchase,grocery,GB,0
2473,93394,26.32,8,0.2152,0.1078,purchase,retail,FR,0
2474,58782,68.52,10,0.4138,0.4637,purchase,grocery,NL,0
2475,57706,121.3,17,0.3993,0.4185,purchase,grocery,CN,0
2476,55189,50.59,18,0.5071,0.8701,refund,electronics,NL,1
2477,93632,15.95,7,0.152,0.1908,purchase,electronics,US,0
2478,67043,27.5,14,0.1094,0.436,transfer,retail,DE,0
2479,92077,241.55,13,0.0809,0.4935,purchase,retail,US,0
2480,74932,36.29,13,0.46,0.292,refund,crypto,DE,0
2481,59666,87.88,12,0.1821,0.0125,transfer,grocery,DE,0
2482,28167,788.82,15,0.1509,0.0841,purchase,electronics,FR,0
2483,69014,60.73,19,0.2922,0.3217,purchase,retail,NL,0
2484,28501,22.76,7,0.0771,0.0938,purchase,travel,DE,0
2485,76283,14.13,18,0.4469,0.0182,purchase,grocery,US,0
2486,13259,249.13,5,0.1518,0.0279,purchase,electronics,DE,0
2487,47932,19.12,12,0.6444,0.7779,purchase,grocery,DE,0
2488,64355,63.27,12,0.1385,0.3375,refund,travel,FR,0
2489,42888,62.44,8,0.2559,0.0203,purchase,grocery,NL,0
2490,43587,28.68,6,0.8708,0.6824,purchase,retail,DE,0
2491,14901,229.8,5,0.1979,0.0988,purchase,retail,US,0
2492,94287,22.76,2,0.2706,0.202,purchase,grocery,DE,0
2493,13283,8.65,4,0.7781,0.9509,purchase,travel,DE,1
2494,40172,38.42,13,0.8669,0.4155,withdrawal,grocery,NL,0
2495,90614,433.92,7,0.2073,0.3226,purchase,travel,US,0
2496,60840,90.76,18,0.2713,0.1144,transfer,electronics,US,0
2497,53970,125.96,20,0.1214,0.07,purchase,retail,NL,0
2498,41136,377.95,9,0.3366,0.1876,withdrawal,electronics,DE,0
2499,15512,103.88,8,0.1936,0.2619,purchase,electronics,DE,0
2500,42059,24.16,11,0.092,0.1733,withdrawal,electronics,FR,0
2501,58419,458.1,21,0.3384,0.262,transfer,grocery,GB,1
2502,42657,92.79,19,0.2002,0.3983,purchase,travel,CN,0
2503,52520,91.75,11,0.0773,0.6704,purchase,gaming,DE,0
2504,64923,469.03,6,0.1889,0.2244,purchase,gaming,US,0
2505,49945,10.3,23,0.2051,0.0761,purchase,grocery,US,0
2506,42988,39.97,14,0.4259,0.2077,refund,retail,DE,1
2507,87731,19.67,12,0.0119,0.1216,purchase,travel,CN,0
2508,23307,85.6,10,0.2204,0.0248,purchase,grocery,DE,0
2509,57804,4.47,20,0.1266,0.3199,purchase,retail,DE,0
2510,24851,64.6,20,0.1067,0.0407,purchase,retail,DE,0
2511,22321,104.67,12,0.2192,0.0141,purchase,grocery,FR,0
2512,57449,26.05,9,0.0512,0.11,refund,grocery,US,0
2513,13827,67.76,15,0.0355,0.8133,withdrawal,crypto,DE,1
2514,49059,29.5,12,0.0971,0.0898,purchase,grocery,CN,0
2515,35969,17.06,8,0.4299,0.0284,transfer,electronics,DE,0
2516,88562,27.29,12,0.051,0.1855,purchase,electronics,US,0
2517,28821,27.98,8,0.3171,0.7065,purchase,retail,US,0
2518,13780,23.8,14,0.1026,0.1463,purchase,retail,FR,0
2519,16020,22.71,17,0.2092,0.1705,withdrawal,travel,FR,0
2520,33835,33.77,22,0.0958,0.0952,purchase,grocery,US,0
2521,11576,33.43,18,0.135,0.1391,purchase,crypto,US,0
2522,72283,209.14,6,0.7182,0.8601,purchase,travel,RU,0
2523,13612,30.42,8,0.3732,0.0423,purchase,retail,NL,0
2524,71584,56.97,13,0.2246,0.2256,purchase,retail,FR,0
2525,31715,26.04,9,0.0515,0.3447,purchase,electronics,US,0
2526,16892,84.57,0,0.0348,0.1987,purchase,retail,DE,0
2527,44880,9.99,17,0.0163,0.2658,purchase,retail,US,0
2528,32216,11.18,10,0.0103,0.0413,purchase,retail,DE,0
2529,56417,15.24,5,0.1872,0.102,refund,travel,FR,0
2530,30514,165.76,12,0.1266,0.1106,transfer,travel,NL,0
2531,93873,106.14,22,0.2337,0.5085,purchase,retail,DE,0
2532,96348,9.31,15,0.6997,0.093,purchase,travel,FR,0
2533,41105,26.66,7,0.1339,0.1781,refund,travel,DE,0
2534,92876,13.31,12,0.443,0.273,purchase,electronics,DE,0
2535,97678,33.97,20,0.1911,0.1859,purchase,retail,DE,0
2536,98373,106.1,4,0.1361,0.0562,purchase,retail,DE,0
2537,38746,29.08,14,0.1468,0.1563,purchase,electronics,GB,0
2538,23176,40.84,16,0.2268,0.0461,purchase,grocery,FR,0
2539,68498,407.02,11,0.2128,0.6492,withdrawal,travel,CN,1
2540,72585,146.49,16,0.6973,0.0011,purchase,gaming,DE,0
2541,53645,62.75,7,0.8448,0.5449,purchase,travel,DE,0
2542,57039,74.84,22,0.6343,0.3132,purchase,electronics,CN,1
2543,43420,158.18,20,0.0057,0.1025,refund,retail,GB,0
2544,77622,48.67,10,0.1726,0.0694,purchase,grocery,DE,0
2545,84844,21.04,4,0.1562,0.3822,purchase,retail,FR,0
2546,29036,60.79,6,0.3541,0.0917,withdrawal,electronics,NL,0
2547,89606,65.89,11,0.1455,0.0186,withdrawal,retail,RU,0
2548,12678,13.3,3,0.2566,0.117,purchase,gaming,DE,0
2549,70196,49.35,17,0.1419,0.0596,purchase,electronics,DE,0
2550,20192,38.48,19,0.332,0.2447,purchase,travel,DE,0
2551,27774,67.56,0,0.0587,0.3331,purchase,grocery,US,0
2552,55496,86.2,18,0.3326,0.0728,withdrawal,crypto,FR,0
2553,32887,63.81,22,0.0887,0.1343,purchase,electronics,GB,0
2554,98161,32.86,2,0.0232,0.1309,purchase,gaming,FR,0
2555,76176,73.32,8,0.7895,0.5813,transfer,electronics,GB,1
2556,13151,26.66,8,0.7393,0.3842,withdrawal,retail,RU,1
2557,38396,18.12,21,0.7081,0.2234,transfer,retail,FR,1
2558,62855,94.0,16,0.1752,0.3306,purchase,electronics,FR,0
2559,23668,20.24,23,0.2551,0.2005,purchase,grocery,RU,0
2560,27778,73.11,14,0.6016,0.5711,transfer,crypto,CN,1
2561,13206,13.84,17,0.0461,0.1233,refund,retail,DE,0
2562,16511,2.81,12,0.1595,0.1074,purchase,retail,FR,0
2563,96118,40.06,19,0.0221,0.117,purchase,crypto,RU,0
2564,66154,21.15,16,0.1731,0.0543,purchase,crypto,DE,0
2565,36512,59.63,9,0.0251,0.0168,purchase,retail,DE,0
2566,43737,7.96,8,0.0074,0.1004,purchase,retail,DE,0
2567,57486,120.86,9,0.3494,0.9656,withdrawal,travel,GB,1
2568,76888,24.53,12,0.0335,0.5337,purchase,travel,US,0
2569,36234,63.42,10,0.0184,0.574,purchase,grocery,RU,0
2570,43178,17.72,10,0.2567,0.1336,purchase,grocery,NL,0
2571,54617,114.46,3,0.6249,0.7599,transfer,travel,NL,1
2572,19007,60.21,8,0.2106,0.336,transfer,gaming,RU,0
2573,28311,54.21,3,0.8391,0.6863,withdrawal,retail,NL,1
2574,75945,26.48,18,0.8214,0.5406,purchase,grocery,DE,0
2575,83973,173.03,16,0.3457,0.401,purchase,travel,NL,0
2576,68777,70.52,10,0.0817,0.2141,purchase,travel,NL,0
2577,93326,95.57,9,0.0304,0.0658,purchase,grocery,DE,0
2578,91294,46.0,7,0.5202,0.046,purchase,travel,NL,0
2579,68935,21.29,7,0.0292,0.0226,purchase,electronics,FR,0
2580,72687,28.81,14,0.1282,0.0762,transfer,gaming,GB,0
2581,39909,87.29,20,0.8124,0.3773,withdrawal,retail,FR,1
2582,11154,14.95,4,0.5731,0.5521,withdrawal,gaming,CN,1
2583,34927,132.58,0,0.7827,0.8524,purchase,crypto,DE,1
2584,84606,73.07,6,0.6252,0.5639,purchase,gaming,US,0
2585,77116,99.82,0,0.6244,0.1455,withdrawal,travel,RU,1
2586,59776,17.85,21,0.2485,0.1788,refund,travel,DE,0
2587,60261,36.55,9,0.1364,0.4597,refund,retail,DE,0
2588,11030,30.63,1,0.1009,0.0558,purchase,electronics,CN,0
2589,26905,180.87,19,0.5633,0.0794,withdrawal,travel,GB,0
2590,82210,109.09,10,0.0444,0.1818,purchase,grocery,DE,0
2591,93232,8.81,10,0.159,0.299,purchase,travel,FR,0
